# M/Msun	Teff_K	Tcore_K
# 
3.50000e-01	3.33287e+03	1.03596e+06
3.50000e-01	3.40624e+03	1.08854e+06
3.50000e-01	3.48170e+03	1.14443e+06
3.50000e-01	3.55396e+03	1.20166e+06
3.50000e-01	3.62431e+03	1.26024e+06
3.50000e-01	3.69646e+03	1.32258e+06
3.50000e-01	3.76409e+03	1.38534e+06
3.50000e-01	3.83267e+03	1.45164e+06
3.50000e-01	3.89971e+03	1.52059e+06
3.50000e-01	3.96531e+03	1.59231e+06
3.50000e-01	4.03180e+03	1.66831e+06
3.50000e-01	4.08447e+03	1.73240e+06
3.50000e-01	4.13668e+03	1.79830e+06
3.50000e-01	4.18987e+03	1.86928e+06
3.50000e-01	4.24235e+03	1.94098e+06
3.50000e-01	4.29716e+03	2.01833e+06
3.50000e-01	4.35659e+03	2.10118e+06
3.50000e-01	4.42408e+03	2.21268e+06
3.50000e-01	4.46405e+03	2.29239e+06
3.50000e-01	4.50574e+03	2.35585e+06
3.50000e-01	4.58940e+03	2.38404e+06
3.50000e-01	4.69334e+03	2.54060e+06
3.50000e-01	4.76340e+03	2.64891e+06
3.50000e-01	4.83483e+03	2.76154e+06
3.50000e-01	4.90634e+03	2.87805e+06
3.50000e-01	4.97642e+03	2.99800e+06
3.50000e-01	5.04373e+03	3.12164e+06
3.50000e-01	5.10785e+03	3.24965e+06
3.50000e-01	5.16962e+03	3.38269e+06
3.50000e-01	5.23015e+03	3.52115e+06
3.50000e-01	5.29052e+03	3.66483e+06
3.50000e-01	5.35001e+03	3.81316e+06
3.50000e-01	5.40751e+03	3.96605e+06
3.50000e-01	5.46211e+03	4.12383e+06
3.50000e-01	5.51455e+03	4.28756e+06
3.50000e-01	5.56706e+03	4.45657e+06
3.50000e-01	5.62077e+03	4.62896e+06
3.50000e-01	5.67561e+03	4.80283e+06
3.50000e-01	5.73167e+03	4.97683e+06
3.50000e-01	5.78934e+03	5.15032e+06
3.50000e-01	5.84994e+03	5.32358e+06
3.50000e-01	5.91513e+03	5.49617e+06
3.50000e-01	5.98615e+03	5.66846e+06
3.50000e-01	6.06353e+03	5.84133e+06
3.50000e-01	6.15094e+03	6.02422e+06
3.50000e-01	6.25495e+03	6.22805e+06
3.50000e-01	6.34977e+03	6.40687e+06
3.50000e-01	6.41771e+03	6.53347e+06
3.50000e-01	6.46506e+03	6.62151e+06
3.50000e-01	6.51252e+03	6.70976e+06
3.50000e-01	6.56150e+03	6.80094e+06
3.50000e-01	6.61202e+03	6.89519e+06
3.50000e-01	6.66397e+03	6.99240e+06
3.50000e-01	6.71741e+03	7.09274e+06
3.50000e-01	6.77226e+03	7.19615e+06
3.50000e-01	6.82859e+03	7.30284e+06
3.50000e-01	6.88626e+03	7.41264e+06
3.50000e-01	6.94527e+03	7.52562e+06
3.50000e-01	7.00560e+03	7.64179e+06
3.50000e-01	7.06702e+03	7.76081e+06
3.50000e-01	7.12949e+03	7.88268e+06
3.50000e-01	7.19297e+03	8.00735e+06
3.50000e-01	7.25721e+03	8.13443e+06
3.50000e-01	7.32224e+03	8.26401e+06
3.50000e-01	7.38804e+03	8.39607e+06
3.50000e-01	7.45432e+03	8.53012e+06
3.50000e-01	7.52113e+03	8.66625e+06
3.50000e-01	7.58843e+03	8.80447e+06
3.50000e-01	7.65635e+03	8.94501e+06
3.50000e-01	7.72472e+03	9.08757e+06
3.50000e-01	7.79371e+03	9.23256e+06
3.50000e-01	7.86337e+03	9.38000e+06
3.50000e-01	7.93374e+03	9.53011e+06
3.50000e-01	8.00455e+03	9.68227e+06
3.50000e-01	8.07583e+03	9.83660e+06
3.50000e-01	8.14754e+03	9.99305e+06
3.50000e-01	8.21959e+03	1.01514e+07
3.50000e-01	8.29188e+03	1.03115e+07
3.50000e-01	8.36448e+03	1.04735e+07
3.50000e-01	8.43699e+03	1.06366e+07
3.50000e-01	8.50949e+03	1.08008e+07
3.50000e-01	8.58191e+03	1.09661e+07
3.50000e-01	8.65417e+03	1.11322e+07
3.50000e-01	8.72619e+03	1.12991e+07
3.50000e-01	8.79795e+03	1.14664e+07
3.50000e-01	8.86940e+03	1.16343e+07
3.50000e-01	8.94055e+03	1.18026e+07
3.50000e-01	9.01139e+03	1.19713e+07
3.50000e-01	9.08184e+03	1.21402e+07
3.50000e-01	9.15170e+03	1.23088e+07
3.50000e-01	9.22072e+03	1.24765e+07
3.50000e-01	9.28872e+03	1.26428e+07
3.50000e-01	9.35564e+03	1.28075e+07
3.50000e-01	9.42149e+03	1.29707e+07
3.50000e-01	9.48635e+03	1.31326e+07
3.50000e-01	9.55037e+03	1.32933e+07
3.50000e-01	9.61354e+03	1.34528e+07
3.50000e-01	9.67638e+03	1.36125e+07
3.50000e-01	9.73897e+03	1.37724e+07
3.50000e-01	9.80132e+03	1.39327e+07
3.50000e-01	9.86383e+03	1.40941e+07
3.50000e-01	9.92680e+03	1.42577e+07
3.50000e-01	9.99012e+03	1.44229e+07
3.50000e-01	1.00539e+04	1.45902e+07
3.50000e-01	1.01183e+04	1.47601e+07
3.50000e-01	1.01829e+04	1.49315e+07
3.50000e-01	1.02476e+04	1.51043e+07
3.50000e-01	1.03142e+04	1.52829e+07
3.50000e-01	1.03840e+04	1.54711e+07
3.50000e-01	1.04535e+04	1.56594e+07
3.50000e-01	1.05213e+04	1.58440e+07
3.50000e-01	1.05874e+04	1.60250e+07
3.50000e-01	1.06527e+04	1.62050e+07
3.50000e-01	1.07185e+04	1.63872e+07
3.50000e-01	1.07851e+04	1.65727e+07
3.50000e-01	1.08518e+04	1.67593e+07
3.50000e-01	1.09177e+04	1.69447e+07
3.50000e-01	1.09831e+04	1.71297e+07
3.50000e-01	1.10492e+04	1.73177e+07
3.50000e-01	1.11167e+04	1.75104e+07
3.50000e-01	1.11855e+04	1.77080e+07
3.50000e-01	1.12566e+04	1.79130e+07
3.50000e-01	1.13314e+04	1.81296e+07
3.50000e-01	1.14113e+04	1.83622e+07
3.50000e-01	1.14963e+04	1.86109e+07
3.50000e-01	1.15867e+04	1.88764e+07
3.50000e-01	1.16871e+04	1.91731e+07
3.50000e-01	1.18153e+04	1.95535e+07
3.50000e-01	1.19768e+04	2.00361e+07
3.50000e-01	1.21500e+04	2.05572e+07
3.50000e-01	1.23312e+04	2.11066e+07
3.50000e-01	1.25190e+04	2.16802e+07
3.50000e-01	1.27126e+04	2.22765e+07
3.50000e-01	1.29117e+04	2.28960e+07
3.50000e-01	1.31158e+04	2.35386e+07
3.50000e-01	1.33255e+04	2.42048e+07
3.50000e-01	1.35405e+04	2.48944e+07
3.50000e-01	1.37618e+04	2.56081e+07
3.50000e-01	1.39882e+04	2.63448e+07
3.50000e-01	1.42205e+04	2.71045e+07
3.50000e-01	1.44588e+04	2.78865e+07
3.50000e-01	1.47033e+04	2.86900e+07
3.50000e-01	1.49540e+04	2.95135e+07
3.50000e-01	1.52119e+04	3.03567e+07
3.50000e-01	1.54769e+04	3.12194e+07
3.50000e-01	1.57496e+04	3.21010e+07
3.50000e-01	1.60304e+04	3.30013e+07
3.50000e-01	1.63197e+04	3.39197e+07
3.50000e-01	1.66181e+04	3.48556e+07
3.50000e-01	1.69257e+04	3.58077e+07
3.50000e-01	1.72435e+04	3.67759e+07
3.50000e-01	1.75718e+04	3.77602e+07
3.50000e-01	1.79113e+04	3.87606e+07
3.50000e-01	1.82626e+04	3.97774e+07
3.50000e-01	1.86265e+04	4.08109e+07
3.50000e-01	1.90030e+04	4.18602e+07
3.50000e-01	1.93939e+04	4.29253e+07
3.50000e-01	1.97997e+04	4.40064e+07
3.50000e-01	2.02188e+04	4.50985e+07
3.50000e-01	2.06566e+04	4.62020e+07
3.50000e-01	2.11132e+04	4.73158e+07
3.50000e-01	2.15875e+04	4.84326e+07
3.50000e-01	2.20857e+04	4.95513e+07
3.50000e-01	2.26057e+04	5.06629e+07
3.50000e-01	2.31493e+04	5.17556e+07
3.50000e-01	2.37196e+04	5.28172e+07
3.50000e-01	2.43198e+04	5.38368e+07
3.50000e-01	2.49489e+04	5.48008e+07
3.50000e-01	2.56110e+04	5.57019e+07
3.50000e-01	2.63025e+04	5.65313e+07
3.50000e-01	2.70272e+04	5.72850e+07
3.50000e-01	2.77881e+04	5.79613e+07
3.50000e-01	2.85887e+04	5.85595e+07
3.50000e-01	2.94263e+04	5.90768e+07
3.50000e-01	3.02940e+04	5.95097e+07
3.50000e-01	3.11206e+04	5.98330e+07
3.50000e-01	3.18653e+04	6.00595e+07
3.50000e-01	3.28556e+04	6.02944e+07
3.50000e-01	3.43145e+04	6.05383e+07
3.50000e-01	3.69380e+04	6.07918e+07
3.50000e-01	4.43718e+04	6.10543e+07
4.00000e-01	1.47685e+03	1.75413e+05
4.00000e-01	1.51541e+03	1.84536e+05
4.00000e-01	1.55526e+03	1.94175e+05
4.00000e-01	1.59637e+03	2.04322e+05
4.00000e-01	1.64047e+03	2.15321e+05
4.00000e-01	1.68310e+03	2.26480e+05
4.00000e-01	1.72854e+03	2.38462e+05
4.00000e-01	1.77540e+03	2.51112e+05
4.00000e-01	1.82365e+03	2.64450e+05
4.00000e-01	1.87338e+03	2.78538e+05
4.00000e-01	1.92465e+03	2.93424e+05
4.00000e-01	1.97724e+03	3.09070e+05
4.00000e-01	2.03288e+03	3.25905e+05
4.00000e-01	2.08765e+03	3.43352e+05
4.00000e-01	2.14509e+03	3.61952e+05
4.00000e-01	2.20407e+03	3.81599e+05
4.00000e-01	2.26459e+03	4.02361e+05
4.00000e-01	2.32668e+03	4.24309e+05
4.00000e-01	2.39029e+03	4.47474e+05
4.00000e-01	2.45518e+03	4.71814e+05
4.00000e-01	2.52292e+03	4.97836e+05
4.00000e-01	2.58985e+03	5.24934e+05
4.00000e-01	2.65902e+03	5.53562e+05
4.00000e-01	2.72935e+03	5.83656e+05
4.00000e-01	2.80055e+03	6.15154e+05
4.00000e-01	2.87399e+03	6.48564e+05
4.00000e-01	2.94602e+03	6.83162e+05
4.00000e-01	3.01908e+03	7.19159e+05
4.00000e-01	3.09329e+03	7.56624e+05
4.00000e-01	3.16679e+03	7.94950e+05
4.00000e-01	3.24275e+03	8.35120e+05
4.00000e-01	3.31729e+03	8.76779e+05
4.00000e-01	3.39112e+03	9.20174e+05
4.00000e-01	3.46119e+03	9.63847e+05
4.00000e-01	3.53452e+03	1.01001e+06
4.00000e-01	3.60448e+03	1.05721e+06
4.00000e-01	3.67339e+03	1.10597e+06
4.00000e-01	3.73991e+03	1.15545e+06
4.00000e-01	3.80792e+03	1.20763e+06
4.00000e-01	3.87201e+03	1.26068e+06
4.00000e-01	3.93531e+03	1.31572e+06
4.00000e-01	3.99746e+03	1.37211e+06
4.00000e-01	4.06278e+03	1.43298e+06
4.00000e-01	4.12506e+03	1.49451e+06
4.00000e-01	4.18983e+03	1.56055e+06
4.00000e-01	4.25412e+03	1.62962e+06
4.00000e-01	4.31831e+03	1.70220e+06
4.00000e-01	4.38120e+03	1.77681e+06
4.00000e-01	4.44645e+03	1.85759e+06
4.00000e-01	4.51308e+03	1.94356e+06
4.00000e-01	4.58003e+03	2.03308e+06
4.00000e-01	4.64753e+03	2.12786e+06
4.00000e-01	4.71418e+03	2.22399e+06
4.00000e-01	4.78496e+03	2.33095e+06
4.00000e-01	4.86231e+03	2.45172e+06
4.00000e-01	4.95418e+03	2.58677e+06
4.00000e-01	5.05740e+03	2.68680e+06
4.00000e-01	5.11703e+03	2.79462e+06
4.00000e-01	5.17292e+03	2.90681e+06
4.00000e-01	5.22695e+03	3.02388e+06
4.00000e-01	5.28025e+03	3.14608e+06
4.00000e-01	5.33334e+03	3.27342e+06
4.00000e-01	5.38586e+03	3.40554e+06
4.00000e-01	5.43709e+03	3.54250e+06
4.00000e-01	5.48671e+03	3.68422e+06
4.00000e-01	5.53528e+03	3.83094e+06
4.00000e-01	5.58479e+03	3.98209e+06
4.00000e-01	5.63709e+03	4.13667e+06
4.00000e-01	5.69269e+03	4.29308e+06
4.00000e-01	5.75058e+03	4.44951e+06
4.00000e-01	5.80982e+03	4.60523e+06
4.00000e-01	5.87124e+03	4.75988e+06
4.00000e-01	5.93650e+03	4.91364e+06
4.00000e-01	6.00792e+03	5.06758e+06
4.00000e-01	6.08658e+03	5.22213e+06
4.00000e-01	6.17290e+03	5.38053e+06
4.00000e-01	6.27157e+03	5.55222e+06
4.00000e-01	6.35836e+03	5.69786e+06
4.00000e-01	6.42038e+03	5.80045e+06
4.00000e-01	6.46355e+03	5.87153e+06
4.00000e-01	6.50871e+03	5.94578e+06
4.00000e-01	6.55560e+03	6.02290e+06
4.00000e-01	6.60424e+03	6.10301e+06
4.00000e-01	6.65453e+03	6.18602e+06
4.00000e-01	6.70653e+03	6.27211e+06
4.00000e-01	6.76010e+03	6.36116e+06
4.00000e-01	6.81527e+03	6.45327e+06
4.00000e-01	6.87191e+03	6.54826e+06
4.00000e-01	6.93003e+03	6.64625e+06
4.00000e-01	6.98943e+03	6.74696e+06
4.00000e-01	7.05013e+03	6.85045e+06
4.00000e-01	7.11190e+03	6.95639e+06
4.00000e-01	7.17467e+03	7.06474e+06
4.00000e-01	7.23832e+03	7.17528e+06
4.00000e-01	7.30280e+03	7.28804e+06
4.00000e-01	7.36788e+03	7.40260e+06
4.00000e-01	7.43353e+03	7.51898e+06
4.00000e-01	7.49979e+03	7.63729e+06
4.00000e-01	7.56646e+03	7.75718e+06
4.00000e-01	7.63365e+03	7.87889e+06
4.00000e-01	7.70142e+03	8.00254e+06
4.00000e-01	7.76985e+03	8.12829e+06
4.00000e-01	7.83871e+03	8.25576e+06
4.00000e-01	7.90807e+03	8.38511e+06
4.00000e-01	7.97788e+03	8.51626e+06
4.00000e-01	8.04822e+03	8.64942e+06
4.00000e-01	8.11886e+03	8.78409e+06
4.00000e-01	8.18986e+03	8.92048e+06
4.00000e-01	8.26114e+03	9.05843e+06
4.00000e-01	8.33268e+03	9.19789e+06
4.00000e-01	8.40446e+03	9.33884e+06
4.00000e-01	8.47659e+03	9.48152e+06
4.00000e-01	8.54878e+03	9.62536e+06
4.00000e-01	8.62115e+03	9.77057e+06
4.00000e-01	8.69371e+03	9.91720e+06
4.00000e-01	8.76647e+03	1.00653e+07
4.00000e-01	8.83950e+03	1.02150e+07
4.00000e-01	8.91282e+03	1.03663e+07
4.00000e-01	8.98640e+03	1.05192e+07
4.00000e-01	9.06007e+03	1.06733e+07
4.00000e-01	9.13359e+03	1.08281e+07
4.00000e-01	9.20672e+03	1.09831e+07
4.00000e-01	9.27932e+03	1.11380e+07
4.00000e-01	9.35126e+03	1.12925e+07
4.00000e-01	9.42251e+03	1.14466e+07
4.00000e-01	9.49305e+03	1.16000e+07
4.00000e-01	9.56287e+03	1.17528e+07
4.00000e-01	9.63199e+03	1.19050e+07
4.00000e-01	9.70029e+03	1.20563e+07
4.00000e-01	9.76817e+03	1.22076e+07
4.00000e-01	9.83555e+03	1.23585e+07
4.00000e-01	9.90239e+03	1.25092e+07
4.00000e-01	9.96908e+03	1.26603e+07
4.00000e-01	1.00355e+04	1.28116e+07
4.00000e-01	1.01018e+04	1.29636e+07
4.00000e-01	1.01682e+04	1.31165e+07
4.00000e-01	1.02346e+04	1.32705e+07
4.00000e-01	1.03016e+04	1.34266e+07
4.00000e-01	1.03737e+04	1.35955e+07
4.00000e-01	1.04465e+04	1.37668e+07
4.00000e-01	1.05186e+04	1.39373e+07
4.00000e-01	1.05903e+04	1.41076e+07
4.00000e-01	1.06602e+04	1.42747e+07
4.00000e-01	1.07282e+04	1.44382e+07
4.00000e-01	1.07949e+04	1.45994e+07
4.00000e-01	1.08614e+04	1.47611e+07
4.00000e-01	1.09288e+04	1.49256e+07
4.00000e-01	1.09969e+04	1.50926e+07
4.00000e-01	1.10646e+04	1.52597e+07
4.00000e-01	1.11317e+04	1.54260e+07
4.00000e-01	1.11990e+04	1.55936e+07
4.00000e-01	1.12675e+04	1.57650e+07
4.00000e-01	1.13374e+04	1.59410e+07
4.00000e-01	1.14093e+04	1.61226e+07
4.00000e-01	1.14842e+04	1.63130e+07
4.00000e-01	1.15638e+04	1.65164e+07
4.00000e-01	1.16493e+04	1.67361e+07
4.00000e-01	1.17411e+04	1.69733e+07
4.00000e-01	1.18487e+04	1.72533e+07
4.00000e-01	1.19732e+04	1.75798e+07
4.00000e-01	1.21325e+04	1.80012e+07
4.00000e-01	1.23035e+04	1.84589e+07
4.00000e-01	1.24825e+04	1.89430e+07
4.00000e-01	1.26677e+04	1.94487e+07
4.00000e-01	1.28585e+04	1.99745e+07
4.00000e-01	1.30548e+04	2.05198e+07
4.00000e-01	1.32565e+04	2.10849e+07
4.00000e-01	1.34639e+04	2.16706e+07
4.00000e-01	1.36763e+04	2.22770e+07
4.00000e-01	1.38940e+04	2.29052e+07
4.00000e-01	1.41166e+04	2.35547e+07
4.00000e-01	1.43444e+04	2.42258e+07
4.00000e-01	1.45774e+04	2.49184e+07
4.00000e-01	1.48155e+04	2.56321e+07
4.00000e-01	1.50587e+04	2.63665e+07
4.00000e-01	1.53074e+04	2.71210e+07
4.00000e-01	1.55621e+04	2.78951e+07
4.00000e-01	1.58226e+04	2.86883e+07
4.00000e-01	1.60893e+04	2.94991e+07
4.00000e-01	1.63625e+04	3.03262e+07
4.00000e-01	1.66425e+04	3.11687e+07
4.00000e-01	1.69299e+04	3.20257e+07
4.00000e-01	1.72252e+04	3.28965e+07
4.00000e-01	1.75286e+04	3.37798e+07
4.00000e-01	1.78410e+04	3.46747e+07
4.00000e-01	1.81628e+04	3.55798e+07
4.00000e-01	1.84943e+04	3.64935e+07
4.00000e-01	1.88364e+04	3.74153e+07
4.00000e-01	1.91894e+04	3.83446e+07
4.00000e-01	1.95542e+04	3.92810e+07
4.00000e-01	1.99314e+04	4.02244e+07
4.00000e-01	2.03212e+04	4.11745e+07
4.00000e-01	2.07245e+04	4.21303e+07
4.00000e-01	2.11422e+04	4.30916e+07
4.00000e-01	2.15754e+04	4.40590e+07
4.00000e-01	2.20245e+04	4.50340e+07
4.00000e-01	2.24896e+04	4.60175e+07
4.00000e-01	2.29715e+04	4.70106e+07
4.00000e-01	2.34709e+04	4.80156e+07
4.00000e-01	2.39867e+04	4.90308e+07
4.00000e-01	2.45207e+04	5.00551e+07
4.00000e-01	2.50783e+04	5.10941e+07
4.00000e-01	2.56534e+04	5.21456e+07
4.00000e-01	2.62516e+04	5.32125e+07
4.00000e-01	2.68732e+04	5.42983e+07
4.00000e-01	2.75171e+04	5.54039e+07
4.00000e-01	2.81819e+04	5.65258e+07
4.00000e-01	2.88785e+04	5.76723e+07
4.00000e-01	2.95995e+04	5.88417e+07
4.00000e-01	3.03455e+04	6.00298e+07
4.00000e-01	3.11260e+04	6.12414e+07
4.00000e-01	3.19396e+04	6.24787e+07
4.00000e-01	3.27841e+04	6.37363e+07
4.00000e-01	3.36558e+04	6.49955e+07
4.00000e-01	3.45686e+04	6.62435e+07
4.00000e-01	3.55181e+04	6.74530e+07
4.00000e-01	3.65077e+04	6.85924e+07
4.00000e-01	3.75336e+04	6.96246e+07
4.00000e-01	3.85485e+04	7.04803e+07
4.00000e-01	3.94490e+04	7.10979e+07
4.00000e-01	4.06335e+04	7.17522e+07
4.00000e-01	4.23580e+04	7.24474e+07
4.00000e-01	4.54252e+04	7.31897e+07
4.00000e-01	5.42056e+04	7.39876e+07
4.50000e-01	1.46465e+03	1.51520e+05
4.50000e-01	1.50186e+03	1.59271e+05
4.50000e-01	1.54031e+03	1.67438e+05
4.50000e-01	1.58225e+03	1.76420e+05
4.50000e-01	1.62151e+03	1.85271e+05
4.50000e-01	1.66402e+03	1.94905e+05
4.50000e-01	1.70796e+03	2.05085e+05
4.50000e-01	1.75322e+03	2.15796e+05
4.50000e-01	1.79983e+03	2.27040e+05
4.50000e-01	1.84993e+03	2.39269e+05
4.50000e-01	1.89821e+03	2.51660e+05
4.50000e-01	1.94953e+03	2.64942e+05
4.50000e-01	2.00248e+03	2.78963e+05
4.50000e-01	2.05705e+03	2.93778e+05
4.50000e-01	2.11324e+03	3.09410e+05
4.50000e-01	2.17103e+03	3.25905e+05
4.50000e-01	2.23024e+03	3.43258e+05
4.50000e-01	2.29278e+03	3.61930e+05
4.50000e-01	2.35403e+03	3.81193e+05
4.50000e-01	2.41812e+03	4.01671e+05
4.50000e-01	2.48372e+03	4.23262e+05
4.50000e-01	2.55070e+03	4.45975e+05
4.50000e-01	2.61897e+03	4.69863e+05
4.50000e-01	2.68824e+03	4.94861e+05
4.50000e-01	2.76019e+03	5.21478e+05
4.50000e-01	2.83053e+03	5.48970e+05
4.50000e-01	2.90275e+03	5.77856e+05
4.50000e-01	2.97553e+03	6.08038e+05
4.50000e-01	3.04870e+03	6.39492e+05
4.50000e-01	3.12169e+03	6.72032e+05
4.50000e-01	3.19601e+03	7.06200e+05
4.50000e-01	3.26729e+03	7.41042e+05
4.50000e-01	3.33857e+03	7.76860e+05
4.50000e-01	3.41024e+03	8.13967e+05
4.50000e-01	3.47890e+03	8.51250e+05
4.50000e-01	3.55031e+03	8.90232e+05
4.50000e-01	3.61926e+03	9.30287e+05
4.50000e-01	3.68588e+03	9.71248e+05
4.50000e-01	3.75111e+03	1.01316e+06
4.50000e-01	3.81503e+03	1.05632e+06
4.50000e-01	3.87784e+03	1.10080e+06
4.50000e-01	3.93890e+03	1.14623e+06
4.50000e-01	4.00248e+03	1.19453e+06
4.50000e-01	4.06518e+03	1.24508e+06
4.50000e-01	4.12421e+03	1.29537e+06
4.50000e-01	4.18910e+03	1.35015e+06
4.50000e-01	4.25057e+03	1.40544e+06
4.50000e-01	4.31498e+03	1.46509e+06
4.50000e-01	4.37606e+03	1.52540e+06
4.50000e-01	4.44019e+03	1.59033e+06
4.50000e-01	4.50684e+03	1.65967e+06
4.50000e-01	4.57226e+03	1.73023e+06
4.50000e-01	4.64211e+03	1.80646e+06
4.50000e-01	4.71251e+03	1.88656e+06
4.50000e-01	4.78216e+03	1.96985e+06
4.50000e-01	4.85160e+03	2.05745e+06
4.50000e-01	4.91847e+03	2.14688e+06
4.50000e-01	4.98234e+03	2.23887e+06
4.50000e-01	5.04267e+03	2.33475e+06
4.50000e-01	5.09926e+03	2.43621e+06
4.50000e-01	5.15181e+03	2.54330e+06
4.50000e-01	5.20299e+03	2.65535e+06
4.50000e-01	5.25683e+03	2.77678e+06
4.50000e-01	5.32120e+03	2.89496e+06
4.50000e-01	5.39460e+03	3.04867e+06
4.50000e-01	5.44338e+03	3.17256e+06
4.50000e-01	5.49255e+03	3.30099e+06
4.50000e-01	5.54198e+03	3.43371e+06
4.50000e-01	5.59253e+03	3.57010e+06
4.50000e-01	5.64567e+03	3.70997e+06
4.50000e-01	5.70270e+03	3.85213e+06
4.50000e-01	5.76259e+03	3.99474e+06
4.50000e-01	5.82367e+03	4.13690e+06
4.50000e-01	5.88558e+03	4.27752e+06
4.50000e-01	5.94983e+03	4.41701e+06
4.50000e-01	6.01916e+03	4.55598e+06
4.50000e-01	6.09595e+03	4.69577e+06
4.50000e-01	6.18006e+03	4.83656e+06
4.50000e-01	6.27245e+03	4.98290e+06
4.50000e-01	6.35727e+03	5.11225e+06
4.50000e-01	6.41823e+03	5.20330e+06
4.50000e-01	6.46085e+03	5.26638e+06
4.50000e-01	6.50317e+03	5.32877e+06
4.50000e-01	6.54744e+03	5.39389e+06
4.50000e-01	6.59379e+03	5.46203e+06
4.50000e-01	6.64206e+03	5.53308e+06
4.50000e-01	6.69214e+03	5.60697e+06
4.50000e-01	6.74402e+03	5.68378e+06
4.50000e-01	6.79757e+03	5.76339e+06
4.50000e-01	6.85279e+03	5.84587e+06
4.50000e-01	6.90952e+03	5.93104e+06
4.50000e-01	6.96774e+03	6.01894e+06
4.50000e-01	7.02722e+03	6.10929e+06
4.50000e-01	7.08790e+03	6.20202e+06
4.50000e-01	7.14970e+03	6.29705e+06
4.50000e-01	7.21239e+03	6.39408e+06
4.50000e-01	7.27590e+03	6.49302e+06
4.50000e-01	7.34022e+03	6.59386e+06
4.50000e-01	7.40515e+03	6.69636e+06
4.50000e-01	7.47077e+03	6.80060e+06
4.50000e-01	7.53707e+03	6.90661e+06
4.50000e-01	7.60386e+03	7.01412e+06
4.50000e-01	7.67118e+03	7.12323e+06
4.50000e-01	7.73904e+03	7.23394e+06
4.50000e-01	7.80740e+03	7.34624e+06
4.50000e-01	7.87631e+03	7.46023e+06
4.50000e-01	7.94558e+03	7.57560e+06
4.50000e-01	8.01528e+03	7.69254e+06
4.50000e-01	8.08538e+03	7.81097e+06
4.50000e-01	8.15595e+03	7.93106e+06
4.50000e-01	8.22676e+03	8.05241e+06
4.50000e-01	8.29791e+03	8.17521e+06
4.50000e-01	8.36943e+03	8.29954e+06
4.50000e-01	8.44132e+03	8.42543e+06
4.50000e-01	8.51360e+03	8.55287e+06
4.50000e-01	8.58641e+03	8.68220e+06
4.50000e-01	8.65952e+03	8.81298e+06
4.50000e-01	8.73315e+03	8.94563e+06
4.50000e-01	8.80740e+03	9.08034e+06
4.50000e-01	8.88231e+03	9.21718e+06
4.50000e-01	8.95778e+03	9.35602e+06
4.50000e-01	9.03366e+03	9.49655e+06
4.50000e-01	9.10973e+03	9.63842e+06
4.50000e-01	9.18580e+03	9.78126e+06
4.50000e-01	9.26174e+03	9.92481e+06
4.50000e-01	9.33741e+03	1.00688e+07
4.50000e-01	9.41271e+03	1.02130e+07
4.50000e-01	9.48752e+03	1.03573e+07
4.50000e-01	9.56177e+03	1.05014e+07
4.50000e-01	9.63537e+03	1.06452e+07
4.50000e-01	9.70828e+03	1.07885e+07
4.50000e-01	9.78045e+03	1.09312e+07
4.50000e-01	9.85171e+03	1.10730e+07
4.50000e-01	9.92239e+03	1.12145e+07
4.50000e-01	9.99225e+03	1.13551e+07
4.50000e-01	1.00616e+04	1.14957e+07
4.50000e-01	1.01304e+04	1.16357e+07
4.50000e-01	1.01988e+04	1.17757e+07
4.50000e-01	1.02669e+04	1.19160e+07
4.50000e-01	1.03377e+04	1.20627e+07
4.50000e-01	1.04114e+04	1.22159e+07
4.50000e-01	1.04855e+04	1.23707e+07
4.50000e-01	1.05596e+04	1.25263e+07
4.50000e-01	1.06330e+04	1.26815e+07
4.50000e-01	1.07064e+04	1.28372e+07
4.50000e-01	1.07783e+04	1.29907e+07
4.50000e-01	1.08484e+04	1.31411e+07
4.50000e-01	1.09167e+04	1.32886e+07
4.50000e-01	1.09842e+04	1.34349e+07
4.50000e-01	1.10521e+04	1.35829e+07
4.50000e-01	1.11210e+04	1.37337e+07
4.50000e-01	1.11903e+04	1.38862e+07
4.50000e-01	1.12591e+04	1.40383e+07
4.50000e-01	1.13276e+04	1.41904e+07
4.50000e-01	1.13969e+04	1.43450e+07
4.50000e-01	1.14677e+04	1.45038e+07
4.50000e-01	1.15401e+04	1.46669e+07
4.50000e-01	1.16150e+04	1.48365e+07
4.50000e-01	1.16939e+04	1.50159e+07
4.50000e-01	1.17783e+04	1.52090e+07
4.50000e-01	1.18696e+04	1.54189e+07
4.50000e-01	1.19710e+04	1.56536e+07
4.50000e-01	1.20837e+04	1.59163e+07
4.50000e-01	1.22198e+04	1.62361e+07
4.50000e-01	1.23862e+04	1.66310e+07
4.50000e-01	1.25620e+04	1.70531e+07
4.50000e-01	1.27444e+04	1.74968e+07
4.50000e-01	1.29321e+04	1.79594e+07
4.50000e-01	1.31248e+04	1.84401e+07
4.50000e-01	1.33222e+04	1.89383e+07
4.50000e-01	1.35249e+04	1.94544e+07
4.50000e-01	1.37328e+04	1.99888e+07
4.50000e-01	1.39460e+04	2.05419e+07
4.50000e-01	1.41645e+04	2.11142e+07
4.50000e-01	1.43884e+04	2.17062e+07
4.50000e-01	1.46173e+04	2.23183e+07
4.50000e-01	1.48508e+04	2.29507e+07
